"","rowid","ARU.ID","ARU.Name","Date","Hour","Minute","Second","Species","Confidence","File","Week","Weight","True.Positive","Real.ID"
"744",744,67006,"UF2-6",20240613,8,2,27,"Northern Parula",0.72797954082489,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240613_080200.wav",24,0.7,NA,NA
"745",745,67005,"UF2-4",20240606,7,0,21,"Northern Parula",0.551516890525818,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240606_070000.wav",23,0.7,NA,NA
"746",746,67006,"UF2-6",20240525,8,0,33,"Northern Parula",0.653652846813202,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240525_080000.wav",21,0.7,NA,NA
"747",747,67005,"UF2-4",20240611,8,2,18,"Northern Parula",0.356498867273331,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240611_080200.wav",24,0.2,NA,NA
"748",748,67006,"UF2-6",20240605,8,4,6,"Northern Parula",0.690071761608124,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240605_080400.wav",23,0.7,NA,NA
"749",749,67006,"UF2-6",20240530,7,1,27,"Northern Parula",0.473612904548645,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240530_070100.wav",22,0.2,NA,NA
"750",750,67006,"UF2-6",20240608,6,3,21,"Northern Parula",0.351962685585022,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240608_060300.wav",23,0.2,NA,NA
"751",751,67006,"UF2-6",20240608,6,3,51,"Northern Parula",0.32026082277298,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240608_060300.wav",23,0.2,NA,NA
"752",752,67006,"UF2-6",20240605,8,0,45,"Northern Parula",0.254689157009125,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240605_080000.wav",23,0.2,NA,NA
"753",753,67003,"UF2-1",20240524,6,4,6,"Northern Parula",0.352864414453506,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240524_060400.wav",21,0.2,NA,NA
"754",754,67006,"UF2-6",20240605,7,0,6,"Northern Parula",0.215953275561333,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240605_070000.wav",23,0.1,NA,NA
"755",755,67005,"UF2-4",20240606,7,0,18,"Northern Parula",0.694591641426086,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240606_070000.wav",23,0.7,NA,NA
"756",756,67006,"UF2-6",20240608,8,2,0,"Northern Parula",0.871008038520813,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240608_080200.wav",23,0.7,NA,NA
"757",757,67003,"UF2-1",20240528,8,0,15,"Northern Parula",0.907869577407837,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240528_080000.wav",22,0.7,NA,NA
"758",758,67004,"UF2-12",20240523,8,4,57,"Northern Parula",0.512635588645935,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240523_080400.wav",21,0.7,NA,NA
"759",759,67003,"UF2-1",20240518,8,1,54,"Northern Parula",0.746055901050568,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240518_080100.wav",20,0.7,NA,NA
"760",760,67004,"UF2-12",20240523,8,0,0,"Northern Parula",0.203666433691978,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240523_080000.wav",21,0.1,NA,NA
"761",761,67005,"UF2-4",20240611,8,1,51,"Northern Parula",0.319822013378143,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240611_080100.wav",24,0.2,NA,NA
"762",762,67005,"UF2-4",20240601,8,0,3,"Northern Parula",0.440241128206253,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240601_080000.wav",22,0.2,NA,NA
"763",763,67006,"UF2-6",20240525,8,0,0,"Northern Parula",0.645524322986603,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240525_080000.wav",21,0.7,NA,NA
"764",764,67003,"UF2-1",20240531,6,4,12,"Northern Parula",0.262006491422653,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240531_060400.wav",22,0.2,NA,NA
"765",765,67005,"UF2-4",20240604,7,4,33,"Northern Parula",0.2430459856987,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240604_070400.wav",23,0.1,NA,NA
"766",766,67006,"UF2-6",20240605,8,1,24,"Northern Parula",0.789505660533905,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240605_080100.wav",23,0.7,NA,NA
"767",767,67003,"UF2-1",20240528,6,2,21,"Northern Parula",0.405956000089645,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240528_060200.wav",22,0.2,NA,NA
"768",768,67003,"UF2-1",20240531,8,4,24,"Northern Parula",0.687486708164215,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240531_080400.wav",22,0.7,NA,NA
"769",769,67006,"UF2-6",20240611,8,2,24,"Northern Parula",0.524975299835205,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240611_080200.wav",24,0.7,NA,NA
"770",770,67006,"UF2-6",20240530,7,1,54,"Northern Parula",0.494131296873093,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240530_070100.wav",22,0.2,NA,NA
"771",771,67006,"UF2-6",20240610,7,3,30,"Northern Parula",0.252642571926117,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240610_070300.wav",24,0.2,NA,NA
"772",772,67003,"UF2-1",20240528,8,4,42,"Northern Parula",0.299007683992386,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240528_080400.wav",22,0.2,NA,NA
"773",773,67003,"UF2-1",20240609,8,4,18,"Northern Parula",0.420319586992264,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240609_080400.wav",23,0.2,NA,NA
"774",774,67005,"UF2-4",20240608,6,4,15,"Northern Parula",0.309552282094955,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240608_060400.wav",23,0.2,NA,NA
"775",775,67006,"UF2-6",20240605,8,3,30,"Northern Parula",0.922881484031677,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240605_080300.wav",23,0.7,NA,NA
"776",776,67006,"UF2-6",20240525,8,4,42,"Northern Parula",0.507724463939667,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240525_080400.wav",21,0.7,NA,NA
"777",777,67007,"UF2-9",20240608,8,0,3,"Northern Parula",0.342456489801407,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240608_080000.wav",23,0.2,NA,NA
"778",778,67003,"UF2-1",20240531,8,4,12,"Northern Parula",0.604670584201813,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240531_080400.wav",22,0.7,NA,NA
"779",779,67006,"UF2-6",20240613,7,0,48,"Northern Parula",0.920977175235748,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240613_070000.wav",24,0.7,NA,NA
"780",780,67006,"UF2-6",20240613,8,1,45,"Northern Parula",0.714711904525757,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240613_080100.wav",24,0.7,NA,NA
"781",781,67003,"UF2-1",20240525,8,3,30,"Northern Parula",0.270079791545868,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240525_080300.wav",21,0.2,NA,NA
"782",782,67006,"UF2-6",20240611,8,1,45,"Northern Parula",0.821842670440674,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240611_080100.wav",24,0.7,NA,NA
"783",783,67006,"UF2-6",20240605,8,3,6,"Northern Parula",0.874522984027863,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240605_080300.wav",23,0.7,NA,NA
"784",784,67006,"UF2-6",20240613,8,1,57,"Northern Parula",0.36949035525322,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240613_080100.wav",24,0.2,NA,NA
"785",785,67004,"UF2-12",20240523,8,0,9,"Northern Parula",0.315510004758835,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240523_080000.wav",21,0.2,NA,NA
"786",786,67003,"UF2-1",20240529,6,1,42,"Northern Parula",0.234356686472893,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240529_060100.wav",22,0.1,NA,NA
"787",787,67003,"UF2-1",20240529,6,0,9,"Northern Parula",0.252350091934204,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240529_060000.wav",22,0.2,NA,NA
"788",788,67003,"UF2-1",20240528,8,0,0,"Northern Parula",0.527896463871002,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240528_080000.wav",22,0.7,NA,NA
"789",789,67005,"UF2-4",20240613,8,0,24,"Northern Parula",0.222615405917168,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240613_080000.wav",24,0.1,NA,NA
"790",790,67005,"UF2-4",20240606,7,1,0,"Northern Parula",0.371109902858734,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240606_070100.wav",23,0.2,NA,NA
"791",791,67005,"UF2-4",20240601,8,1,36,"Northern Parula",0.289146691560745,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240601_080100.wav",22,0.2,NA,NA
"792",792,67006,"UF2-6",20240605,8,2,42,"Northern Parula",0.559578835964203,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240605_080200.wav",23,0.7,NA,NA
"793",793,67006,"UF2-6",20240525,8,3,45,"Northern Parula",0.279435485601425,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240525_080300.wav",21,0.2,NA,NA
"794",794,67003,"UF2-1",20240521,6,2,24,"Northern Parula",0.280426979064941,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240521_060200.wav",21,0.2,NA,NA
"795",795,67005,"UF2-4",20240606,7,2,51,"Northern Parula",0.356600403785706,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240606_070200.wav",23,0.2,NA,NA
"796",796,67006,"UF2-6",20240610,8,0,42,"Northern Parula",0.436858654022217,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240610_080000.wav",24,0.2,NA,NA
"797",797,67006,"UF2-6",20240608,8,1,6,"Northern Parula",0.851141571998596,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240608_080100.wav",23,0.7,NA,NA
"798",798,67006,"UF2-6",20240530,7,0,42,"Northern Parula",0.613097548484802,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240530_070000.wav",22,0.7,NA,NA
"799",799,67005,"UF2-4",20240601,8,1,57,"Northern Parula",0.231127396225929,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240601_080100.wav",22,0.1,NA,NA
"800",800,67006,"UF2-6",20240611,8,0,57,"Northern Parula",0.671277761459351,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Northern_Parula\20240611_080000.wav",24,0.7,NA,NA
"801",801,67001,"UF3-7",20240622,8,3,51,"Ovenbird",0.777354001998901,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240622_080300.wav",25,0.7,NA,NA
"802",802,67006,"UF2-6",20240517,8,3,57,"Ovenbird",0.42489567399025,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240517_080300.wav",20,0.2,NA,NA
"803",803,67004,"UF2-12",20240520,6,0,21,"Ovenbird",0.669075310230255,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240520_060000.wav",21,0.7,NA,NA
"804",804,67001,"UF3-7",20240614,6,3,27,"Ovenbird",0.939578115940094,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240614_060300.wav",24,0.7,NA,NA
"805",805,67004,"UF2-12",20240530,7,3,57,"Ovenbird",0.664627909660339,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240530_070300.wav",22,0.7,NA,NA
"806",806,67004,"UF2-12",20240525,7,3,39,"Ovenbird",0.285726845264435,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240525_070300.wav",21,0.2,NA,NA
"807",807,67001,"UF3-7",20240614,6,4,48,"Ovenbird",0.921922028064728,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240614_060400.wav",24,0.7,NA,NA
"808",808,67001,"UF3-7",20240617,6,4,54,"Ovenbird",0.956778466701508,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240617_060400.wav",25,0.7,NA,NA
"809",809,67004,"UF2-12",20240525,8,4,3,"Ovenbird",0.998732268810272,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240525_080400.wav",21,0.7,NA,NA
"810",810,67001,"UF3-7",20240615,7,0,57,"Ovenbird",0.213908866047859,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240615_070000.wav",24,0.1,NA,NA
"811",811,67006,"UF2-6",20240611,6,2,33,"Ovenbird",0.780016958713531,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240611_060200.wav",24,0.7,NA,NA
"812",812,67005,"UF2-4",20240523,8,2,42,"Ovenbird",0.236034825444221,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240523_080200.wav",21,0.1,NA,NA
"813",813,67007,"UF2-9",20240611,7,4,0,"Ovenbird",0.90163242816925,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240611_070400.wav",24,0.7,NA,NA
"814",814,67001,"UF3-7",20240615,7,3,9,"Ovenbird",0.362666696310043,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240615_070300.wav",24,0.2,NA,NA
"815",815,67006,"UF2-6",20240608,7,2,48,"Ovenbird",0.500414907932281,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240608_070200.wav",23,0.7,NA,NA
"816",816,67004,"UF2-12",20240607,8,0,9,"Ovenbird",0.907578766345978,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240607_080000.wav",23,0.7,NA,NA
"817",817,67006,"UF2-6",20240523,8,0,36,"Ovenbird",0.723148703575134,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240523_080000.wav",21,0.7,NA,NA
"818",818,67003,"UF2-1",20240523,7,4,45,"Ovenbird",0.217160686850548,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240523_070400.wav",21,0.1,NA,NA
"819",819,67001,"UF3-7",20240622,8,3,3,"Ovenbird",0.314203530550003,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240622_080300.wav",25,0.2,NA,NA
"820",820,67006,"UF2-6",20240525,7,4,24,"Ovenbird",0.668416559696198,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240525_070400.wav",21,0.7,NA,NA
"821",821,67001,"UF3-7",20240630,6,4,18,"Ovenbird",0.28853303194046,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240630_060400.wav",26,0.2,NA,NA
"822",822,67001,"UF3-7",20240628,6,4,39,"Ovenbird",0.677591562271118,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240628_060400.wav",26,0.7,NA,NA
"823",823,67007,"UF2-9",20240519,7,4,3,"Ovenbird",0.533885478973389,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240519_070400.wav",20,0.7,NA,NA
"824",824,67003,"UF2-1",20240521,7,4,12,"Ovenbird",0.705875217914581,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240521_070400.wav",21,0.7,NA,NA
"825",825,67004,"UF2-12",20240521,6,4,48,"Ovenbird",0.528683543205261,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240521_060400.wav",21,0.7,NA,NA
"826",826,67006,"UF2-6",20240611,6,0,54,"Ovenbird",0.357347905635834,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240611_060000.wav",24,0.2,NA,NA
"827",827,67001,"UF3-7",20240615,7,1,15,"Ovenbird",0.582348167896271,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240615_070100.wav",24,0.7,NA,NA
"828",828,67006,"UF2-6",20240529,7,0,6,"Ovenbird",0.636578321456909,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240529_070000.wav",22,0.7,NA,NA
"829",829,67007,"UF2-9",20240609,8,2,9,"Ovenbird",0.515265583992004,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240609_080200.wav",23,0.7,NA,NA
"830",830,67006,"UF2-6",20240612,6,2,15,"Ovenbird",0.502060532569885,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240612_060200.wav",24,0.7,NA,NA
"831",831,67007,"UF2-9",20240517,7,3,6,"Ovenbird",0.397624045610428,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240517_070300.wav",20,0.2,NA,NA
"832",832,67001,"UF3-7",20240616,7,4,51,"Ovenbird",0.96095472574234,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240616_070400.wav",24,0.7,NA,NA
"833",833,67006,"UF2-6",20240526,8,3,33,"Ovenbird",0.233178928494453,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240526_080300.wav",21,0.1,NA,NA
"834",834,67001,"UF3-7",20240613,7,1,21,"Ovenbird",0.860460519790649,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240613_070100.wav",24,0.7,NA,NA
"835",835,67005,"UF2-4",20240523,7,3,33,"Ovenbird",0.798291862010956,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240523_070300.wav",21,0.7,NA,NA
"836",836,67006,"UF2-6",20240527,8,3,54,"Ovenbird",0.510095119476318,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240527_080300.wav",22,0.7,NA,NA
"837",837,67004,"UF2-12",20240606,7,1,27,"Ovenbird",0.425859242677689,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240606_070100.wav",23,0.2,NA,NA
"838",838,67004,"UF2-12",20240522,6,2,18,"Ovenbird",0.290652573108673,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240522_060200.wav",21,0.2,NA,NA
"839",839,67003,"UF2-1",20240520,8,3,48,"Ovenbird",0.971571743488312,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240520_080300.wav",21,0.7,NA,NA
"840",840,67006,"UF2-6",20240517,6,2,51,"Ovenbird",0.331027925014496,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240517_060200.wav",20,0.2,NA,NA
"841",841,67006,"UF2-6",20240519,8,3,30,"Ovenbird",0.610623002052307,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240519_080300.wav",20,0.7,NA,NA
"842",842,67007,"UF2-9",20240611,8,4,15,"Ovenbird",0.516500055789948,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240611_080400.wav",24,0.7,NA,NA
"843",843,67007,"UF2-9",20240523,7,0,27,"Ovenbird",0.216877624392509,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240523_070000.wav",21,0.1,NA,NA
"844",844,67007,"UF2-9",20240601,7,4,27,"Ovenbird",0.662467002868652,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240601_070400.wav",22,0.7,NA,NA
"845",845,67004,"UF2-12",20240521,8,0,48,"Ovenbird",0.992632448673248,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240521_080000.wav",21,0.7,NA,NA
"846",846,67005,"UF2-4",20240523,7,0,12,"Ovenbird",0.767751812934875,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240523_070000.wav",21,0.7,NA,NA
"847",847,67004,"UF2-12",20240520,8,0,3,"Ovenbird",0.981950283050537,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240520_080000.wav",21,0.7,NA,NA
"848",848,67000,"UF3-9",20240522,7,2,24,"Ovenbird",0.588223159313202,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240522_070200.wav",21,0.7,NA,NA
"849",849,67007,"UF2-9",20240601,7,4,54,"Ovenbird",0.570963740348816,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240601_070400.wav",22,0.7,NA,NA
"850",850,67001,"UF3-7",20240622,8,4,6,"Ovenbird",0.764590203762054,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240622_080400.wav",25,0.7,NA,NA
"851",851,67006,"UF2-6",20240610,6,2,27,"Ovenbird",0.735605537891388,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240610_060200.wav",24,0.7,NA,NA
"852",852,67006,"UF2-6",20240527,8,4,15,"Ovenbird",0.780399560928345,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240527_080400.wav",22,0.7,NA,NA
"853",853,67003,"UF2-1",20240525,7,1,54,"Ovenbird",0.802794456481934,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240525_070100.wav",21,0.7,NA,NA
"854",854,67003,"UF2-1",20240521,8,4,24,"Ovenbird",0.849676430225372,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240521_080400.wav",21,0.7,NA,NA
"855",855,67006,"UF2-6",20240520,6,1,39,"Ovenbird",0.299230694770813,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240520_060100.wav",21,0.2,NA,NA
"856",856,67004,"UF2-12",20240524,8,4,15,"Ovenbird",0.763314485549927,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240524_080400.wav",21,0.7,NA,NA
"857",857,67006,"UF2-6",20240518,8,0,57,"Ovenbird",0.921005547046661,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240518_080000.wav",20,0.7,NA,NA
"858",858,67007,"UF2-9",20240611,7,2,36,"Ovenbird",0.820850491523743,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240611_070200.wav",24,0.7,NA,NA
"859",859,67003,"UF2-1",20240521,8,0,9,"Ovenbird",0.524553120136261,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240521_080000.wav",21,0.7,NA,NA
"860",860,67007,"UF2-9",20240603,8,0,45,"Ovenbird",0.736824214458466,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240603_080000.wav",23,0.7,NA,NA
"861",861,67004,"UF2-12",20240524,8,1,12,"Ovenbird",0.870462715625763,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240524_080100.wav",21,0.7,NA,NA
"862",862,67007,"UF2-9",20240519,7,4,18,"Ovenbird",0.618408441543579,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240519_070400.wav",20,0.7,NA,NA
"863",863,67004,"UF2-12",20240603,7,4,54,"Ovenbird",0.660530388355255,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240603_070400.wav",23,0.7,NA,NA
"864",864,67004,"UF2-12",20240526,7,1,39,"Ovenbird",0.842072129249573,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240526_070100.wav",21,0.7,NA,NA
"865",865,67003,"UF2-1",20240521,7,1,27,"Ovenbird",0.99554306268692,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Ovenbird\20240521_070100.wav",21,0.7,NA,NA
